2014-11-12T10:12:23.0992638+01:00,1,66.77053,-41.10721,0
2014-11-12T10:12:38.8981674+01:00,2,82.56918,42.30494,0
2014-11-12T10:12:55.0190895+01:00,3,98.68965,-48.52829,0
2014-11-12T10:13:11.8640530+01:00,4,115.535,45.1464,0
2014-11-12T10:13:25.5368350+01:00,5,129.2074,138.5405,0
2014-11-12T10:13:59.9328023+01:00,7,163.602,122.1244,5
2014-11-12T10:14:12.6705309+01:00,8,176.3402,158.225,5
2014-11-12T10:14:25.9172886+01:00,9,189.5859,141.6944,5
2014-11-12T10:14:42.3802302+01:00,10,206.0488,136.541,5
2014-11-12T10:14:56.1930202+01:00,11,219.8619,129.0337,5
2014-11-12T10:15:10.5378407+01:00,12,234.2058,152.5571,5
2014-11-12T10:15:29.4679234+01:00,13,253.1355,103.1422,5
2014-11-12T10:15:49.2440546+01:00,14,272.9112,72.86733,5
2014-11-12T10:16:07.1320777+01:00,15,290.799,75.13987,5
2014-11-12T10:16:43.2881457+01:00,17,326.9538,-14.4061,5
2014-11-12T10:16:58.3350064+01:00,18,342.0005,41.08834,5
2014-11-12T10:17:13.1448534+01:00,19,356.8105,27.27807,5
2014-11-12T10:17:27.4586721+01:00,20,371.124,52.19041,5
2014-11-12T10:17:43.0605645+01:00,21,386.7258,68.1132,5
2014-11-12T10:17:57.0233631+01:00,22,400.6877,-17.72768,5
2014-11-12T10:18:11.7722067+01:00,23,415.4363,24.79607,5
2014-11-12T10:18:27.6261135+01:00,24,431.2896,-24.45979,5
2014-11-12T10:18:42.4909637+01:00,25,446.1545,61.87893,5
2014-11-12T10:18:57.7198348+01:00,26,461.3835,5.536721,5
2014-11-12T10:19:12.5336821+01:00,27,476.1967,-40.41518,5
2014-11-12T10:19:27.3885317+01:00,28,491.0515,-11.23848,5
2014-11-12T10:19:44.0184829+01:00,29,507.6808,-6.23706,5
2014-11-12T10:20:02.3895337+01:00,30,526.0511,26.53736,5
2014-11-12T10:20:18.4694534+01:00,31,542.131,-23.45656,5
2014-11-12T10:20:35.2304121+01:00,32,558.892,29.11867,5
2014-11-12T10:20:49.3442193+01:00,33,573.0048,38.19202,5
2014-11-12T10:21:02.4149669+01:00,34,586.076,-42.22686,5
2014-11-12T10:21:18.4908864+01:00,35,602.1509,-41.51933,5
2014-11-12T10:21:33.6727548+01:00,36,617.3329,21.77394,5
2014-11-12T10:21:48.5786073+01:00,37,632.2383,-28.65662,5
2014-11-12T10:22:03.4264566+01:00,38,647.0856,23.3932,5
2014-11-12T10:22:16.6722142+01:00,39,660.3307,-6.984913,5
2014-11-12T10:22:32.7591343+01:00,40,676.4177,-7.712408,5
2014-11-12T10:22:47.5589808+01:00,41,691.2175,42.98508,5
2014-11-12T10:23:04.6749598+01:00,42,708.3329,-51.38354,5
2014-11-12T10:23:20.6698747+01:00,43,724.3275,-40.7378,5
2014-11-12T10:23:38.4068892+01:00,44,742.0643,-66.5411,5
2014-11-12T10:23:53.3397433+01:00,45,756.997,10.33087,5
2014-11-12T10:24:10.4607225+01:00,46,774.1171,-56.99948,5
2014-11-12T10:29:27.5568594+01:00,49,1091.207,1.665422,1
2014-11-12T10:29:41.1176350+01:00,50,1104.768,4.93209,1
2014-11-12T10:29:53.8513634+01:00,51,1117.5,7.793746,1
2014-11-12T10:30:07.2451294+01:00,52,1130.894,-17.86822,1
2014-11-12T10:30:31.4505139+01:00,54,1155.099,32.50053,2
2014-11-12T10:34:02.1805670+01:00,59,1365.824,-31.02755,2
2014-11-12T10:34:17.0484174+01:00,60,1380.692,-43.36605,1
2014-11-12T10:34:31.9132676+01:00,61,1395.557,-40.60861,1
2014-11-12T10:34:47.5281607+01:00,62,1411.171,7.4025,1
2014-11-12T10:35:01.5119605+01:00,63,1425.155,-18.51153,1
2014-11-12T10:35:15.0197331+01:00,64,1438.662,-5.881,1
2014-11-12T10:35:29.5935667+01:00,65,1453.236,-53.07569,1
2014-11-12T10:35:46.2405189+01:00,66,1469.883,15.08884,1
2014-11-12T10:36:00.6973457+01:00,67,1484.339,-58.73278,1
2014-11-12T10:36:15.9612188+01:00,68,1499.602,0.3256589,1
2014-11-12T10:36:33.0631970+01:00,69,1516.704,-7.719174,1
2014-11-12T10:37:11.5844002+01:00,71,1555.224,-36.61421,1
2014-11-12T10:37:29.6354327+01:00,72,1573.275,-36.01611,1
2014-11-12T10:37:46.1793790+01:00,73,1589.818,-52.83852,1
2014-11-12T10:38:01.0282283+01:00,74,1604.667,-10.36804,1
2014-11-12T10:38:16.7691286+01:00,75,1620.408,-62.57758,1
2014-11-12T10:38:30.0568886+01:00,76,1633.695,4.475096,1
2014-11-12T10:38:47.4608841+01:00,77,1651.099,-7.158591,1
2014-11-12T10:39:02.9437696+01:00,78,1666.581,3.102487,1
2014-11-12T10:39:18.5526624+01:00,79,1682.19,-38.55143,1
2014-11-12T10:39:34.2805620+01:00,80,1697.918,-33.59507,1
2014-11-12T10:39:56.5228342+01:00,81,1720.159,6.518696,1
2014-11-12T10:40:11.5116915+01:00,82,1735.148,-7.430756,1
2014-11-12T10:40:30.7127897+01:00,83,1754.349,-36.34727,1
2014-11-12T10:40:49.3188539+01:00,84,1772.955,-40.35743,1
2014-11-12T10:41:09.0659834+01:00,85,1792.701,-64.75623,1
2014-11-12T10:41:24.6488747+01:00,86,1808.284,-19.03509,1
2014-11-12T10:41:37.5906149+01:00,87,1821.225,-67.90599,1
2014-11-12T10:41:56.1846785+01:00,88,1839.819,-0.4718838,1
2014-11-12T10:42:15.9888112+01:00,89,1859.622,-52.72121,1
2014-11-12T10:50:27.5469267+01:00,92,2351.17,-38.96413,2
2014-11-12T10:51:34.6477647+01:00,95,2418.27,-2.235984,2
2014-11-12T10:52:11.2498582+01:00,97,2454.87,8.338871,2
2014-11-12T10:52:24.2896040+01:00,98,2467.91,-29.12611,2
2014-11-12T10:52:40.9635577+01:00,99,2484.583,-12.28482,2
2014-11-12T10:53:18.5847095+01:00,101,2522.204,-35.9162,2
2014-11-12T10:53:33.3525542+01:00,102,2536.972,-18.22963,2
2014-11-12T10:53:46.3182958+01:00,103,2549.937,-32.7701,2
2014-11-12T10:54:08.9195885+01:00,104,2572.538,16.34653,2
2014-11-12T10:54:26.1115718+01:00,105,2589.729,16.90627,2
2014-11-12T10:55:33.2604125+01:00,108,2656.877,-13.73998,2
2014-11-12T10:56:39.0291743+01:00,111,2722.644,-16.32307,2
2014-11-12T10:56:52.3179343+01:00,112,2735.932,-37.01395,2
2014-11-12T10:57:20.3885399+01:00,113,2764.003,-21.69714,2
2014-11-12T10:58:25.8712853+01:00,116,2829.484,-61.28133,2
2014-11-12T10:58:42.6052424+01:00,117,2846.218,-11.62922,2
2014-11-12T10:59:02.6343880+01:00,118,2866.246,25.38933,2
2014-11-12T10:59:18.2012784+01:00,119,2881.813,-57.57895,2
2014-11-12T10:59:32.0240690+01:00,120,2895.635,-18.13752,2
2014-11-12T11:06:56.3904853+01:00,122,3339.992,-12.04105,1
2014-11-12T11:07:07.7451348+01:00,123,3351.347,-11.63904,1
2014-11-12T11:07:22.2509645+01:00,124,3365.853,-50.38145,3
2014-11-12T11:07:34.9776924+01:00,125,3378.579,8.346521,1
2014-11-12T11:07:49.1965057+01:00,126,3392.797,20.57372,1
2014-11-12T11:08:01.3832027+01:00,127,3404.984,33.8743,1
2014-11-12T11:08:15.2169939+01:00,128,3418.817,-18.0579,1
2014-11-12T11:08:29.9358358+01:00,129,3433.535,-45.69706,1
2014-11-12T11:08:43.6696213+01:00,130,3447.27,7.886303,1
2014-11-12T11:09:30.0302730+01:00,132,3493.629,-6.150329,3
2014-11-12T11:09:43.5960489+01:00,133,3507.194,17.27734,1
2014-11-12T11:09:55.5147306+01:00,134,3519.113,-35.19912,1
2014-11-12T11:10:11.4466419+01:00,135,3535.045,-16.86135,1
2014-11-12T11:10:30.1077092+01:00,136,3553.705,15.70372,3
2014-11-12T11:10:44.2235166+01:00,137,3567.821,-1.202196,1
2014-11-12T11:11:19.1715155+01:00,139,3602.768,-30.20878,3
2014-11-12T11:11:31.8852427+01:00,140,3615.481,3.276739,1
2014-11-12T11:11:43.0238798+01:00,141,3626.62,-22.13339,1
2014-11-12T11:12:05.1091430+01:00,142,3648.705,-1.367878,3
2014-11-12T11:12:18.8829308+01:00,143,3662.478,-28.82686,1
2014-11-12T11:12:33.8007841+01:00,144,3677.395,-0.5764125,1
2014-11-12T11:12:49.0166544+01:00,145,3692.611,-89.48975,1
2014-11-12T11:13:05.6876079+01:00,146,3709.281,21.76569,1
2014-11-12T11:13:16.6732362+01:00,147,3720.267,-46.9744,1
2014-11-12T11:13:29.6249770+01:00,148,3733.218,0.4524074,1
2014-11-12T11:13:44.2508136+01:00,149,3747.844,-1.480548,1
2014-11-12T11:13:57.6915824+01:00,150,3761.285,-37.09263,1
2014-11-12T11:14:11.2793595+01:00,151,3774.873,6.418021,3
2014-11-12T11:21:52.3607319+01:00,153,4235.944,-15.67309,2
2014-11-12T11:22:57.3864511+01:00,156,4300.968,-3.741934,2
2014-11-12T11:23:10.9642277+01:00,157,4314.546,-65.24786,4
2014-11-12T11:23:21.8618511+01:00,158,4325.442,-1.172531,2
2014-11-12T11:23:43.4230843+01:00,159,4347.004,-8.857674,2
2014-11-12T11:24:00.6040670+01:00,160,4364.184,26.53266,2
2014-11-12T11:24:11.8597108+01:00,161,4375.439,-48.0248,2
2014-11-12T11:24:23.3613686+01:00,162,4386.94,-3.822747,4
2014-11-12T11:24:38.2362194+01:00,163,4401.815,-32.20038,2
2014-11-12T11:24:54.8171678+01:00,164,4418.396,-45.08971,2
2014-11-12T11:25:18.1605030+01:00,165,4441.739,-40.30305,2
2014-11-12T11:25:30.5512117+01:00,166,4454.129,1.804502,4
2014-11-12T11:25:47.9232053+01:00,167,4471.501,-45.73909,2
2014-11-12T11:26:01.1649627+01:00,168,4484.743,-30.59242,2
2014-11-12T11:26:13.3986624+01:00,169,4496.976,-10.03646,2
2014-11-12T11:26:25.6903654+01:00,170,4509.267,-3.168668,2
2014-11-12T11:26:36.4749823+01:00,171,4520.052,-45.08948,4
2014-11-12T11:26:51.2818292+01:00,172,4534.858,-67.17837,2
2014-11-12T11:27:12.9350677+01:00,173,4556.511,-33.96308,2
2014-11-12T11:27:31.4961293+01:00,174,4575.071,0.8952556,2
2014-11-12T11:28:20.6499408+01:00,176,4624.224,-25.72906,2
2014-11-12T11:29:04.3824421+01:00,178,4667.956,-65.06085,2
2014-11-12T11:29:43.9897075+01:00,180,4707.563,-43.4845,2
2014-11-12T11:30:10.9952521+01:00,181,4734.568,46.82727,2
2014-11-12T11:30:26.9121625+01:00,182,4750.484,-85.59469,2
